2024-02-22 10:54:43,806: root: INFO: traderML : Executing the initialize lifecycle method
2024-02-22 10:54:44,292: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-22 10:54:44,294: root: INFO: traderML : Executing the before_market_opens lifecycle method
2024-02-22 10:54:44,294: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-22 10:54:44,294: root: INFO: traderML : Executing the before_starting_trading lifecycle method
2024-02-22 10:54:44,294: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,295: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,299: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,299: root: INFO: [32mNew market order of | 106 SPY buy | with status unprocessed was submitted.[0m
2024-02-22 10:54:44,300: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,300: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-22 10:54:44,300: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,301: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,301: root: INFO: [32mFilled Transaction: buy 106 of SPY at 469.48999023 USD per share[0m
2024-02-22 10:54:44,301: root: INFO: market order of | 106 SPY buy | with status new was filled
2024-02-22 10:54:44,303: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,303: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-22 10:54:44,303: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-22 10:54:44,304: root: INFO: [34mtraderML : The market is not currently open, skipping this trading iteration[0m
2024-02-22 10:54:44,304: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-22 10:54:44,304: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-22 10:54:44,305: root: INFO: traderML : Executing the after_market_closes lifecycle method
2024-02-22 10:54:44,305: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-22 10:54:44,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,306: root: INFO: traderML : Executing the before_market_opens lifecycle method
2024-02-22 10:54:44,306: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-22 10:54:44,306: root: INFO: traderML : Executing the before_starting_trading lifecycle method
2024-02-22 10:54:44,307: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,308: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,308: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,308: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-22 10:54:44,308: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-22 10:54:44,309: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,309: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,309: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,310: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-22 10:54:44,310: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-22 10:54:44,310: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,310: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,311: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,311: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,311: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,311: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-22 10:54:44,311: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-22 10:54:44,312: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,312: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,312: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,312: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,312: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,313: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-22 10:54:44,313: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-22 10:54:44,313: root: INFO: [34mtraderML : Executing the on_trading_iteration lifecycle method at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,314: root: INFO: [34mtraderML : Trading iteration ended at 2024-02-22 10:54:44[0m
2024-02-22 10:54:44,314: root: INFO: traderML : [34mSleeping for 86400 seconds[0m
2024-02-22 10:54:44,314: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-22 10:54:44,314: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-22 10:54:44,315: root: INFO: [34mtraderML : The market is not currently open, skipping this trading iteration[0m
2024-02-22 10:54:44,315: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-22 10:54:44,315: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-22 10:54:44,315: root: INFO: traderML : Executing the after_market_closes lifecycle method
2024-02-22 10:54:44,316: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-22 10:54:44,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 10:54:44,316: root: INFO: traderML : Executing the before_market_opens lifecycle method
2024-02-22 10:54:44,317: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-22 10:54:44,317: root: INFO: traderML : Executing the before_starting_trading lifecycle method
